,usertype,gender,start station name,start station latitude,start station longitude,end station name,end station latitude,end station longitude,age,time,date
5687,Subscriber,1,Heights Elevator,40.748715945380226,-74.04044330120088,Heights Elevator,40.748715945380226,-74.04044330120088,33,2021-01-15,2021-01-15
5688,Subscriber,1,Manila & 1st,40.72165072487999,-74.04288411140442,Brunswick & 6th,40.726011729646245,-74.0503889322281,39,2021-01-15,2021-01-15
5689,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,Liberty Light Rail,40.711242299999995,-74.0557013,52,2021-01-15,2021-01-15
5690,Subscriber,2,Journal Square,40.733670000000004,-74.0625,Dey St,40.737711,-74.066921,58,2021-01-15,2021-01-15
5691,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Liberty Light Rail,40.711242299999995,-74.0557013,52,2021-01-15,2021-01-15
5692,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Bergen Ave,40.72210378668603,-74.07145500183104,24,2021-01-15,2021-01-15
5693,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Newport PATH,40.7272235,-74.03375890000001,27,2021-01-15,2021-01-15
5694,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Newport PATH,40.7272235,-74.03375890000001,28,2021-01-15,2021-01-15
5695,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Newport Pkwy,40.728744799999994,-74.03210820000001,27,2021-01-15,2021-01-15
5696,Subscriber,1,Christ Hospital,40.734785818,-74.050443636,Brunswick St,40.7241765,-74.05065640000001,32,2021-01-15,2021-01-15
5697,Subscriber,1,Heights Elevator,40.748715945380226,-74.04044330120088,Harborside,40.71925170000001,-74.034234,33,2021-01-15,2021-01-15
5698,Subscriber,1,Paulus Hook,40.7141454,-74.0335519,Columbus Dr at Exchange Pl,40.71687,-74.03281,33,2021-01-15,2021-01-15
5699,Subscriber,1,Harborside,40.71925170000001,-74.034234,Harborside,40.71925170000001,-74.034234,32,2021-01-15,2021-01-15
5700,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Newport Pkwy,40.728744799999994,-74.03210820000001,34,2021-01-15,2021-01-15
5701,Subscriber,2,Warren St,40.721123600000006,-74.03805095,Newark Ave,40.72152515,-74.046304543,32,2021-01-15,2021-01-15
5702,Subscriber,2,Journal Square,40.733670000000004,-74.0625,Dey St,40.737711,-74.066921,46,2021-01-15,2021-01-15
5703,Subscriber,1,Jersey & 6th St,40.72528910781132,-74.04557168483734,Grove St PATH,40.71958611647166,-74.0431174635887,56,2021-01-15,2021-01-15
5704,Subscriber,1,City Hall,40.717732500000004,-74.04384499999999,City Hall,40.717732500000004,-74.04384499999999,55,2021-01-15,2021-01-15
5705,Subscriber,1,Bergen Ave,40.72210378668603,-74.07145500183104,Sip Ave,40.73089709786179,-74.06391263008119,35,2021-01-15,2021-01-15
5706,Subscriber,2,Bergen Ave,40.72210378668603,-74.07145500183104,Sip Ave,40.73089709786179,-74.06391263008119,27,2021-01-15,2021-01-15
5707,Subscriber,1,Brunswick St,40.7241765,-74.05065640000001,Christ Hospital,40.734785818,-74.050443636,32,2021-01-15,2021-01-15
5708,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Grove St PATH,40.71958611647166,-74.0431174635887,27,2021-01-15,2021-01-15
5709,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Monmouth and 6th,40.72568548362901,-74.0487903356552,56,2021-01-15,2021-01-15
5710,Subscriber,1,Brunswick St,40.7241765,-74.05065640000001,Manila & 1st,40.72165072487999,-74.04288411140442,32,2021-01-15,2021-01-15
5711,Subscriber,1,Glenwood Ave,40.72755146730012,-74.07106071710588,Sip Ave,40.73089709786179,-74.06391263008119,54,2021-01-15,2021-01-15
5712,Subscriber,1,Brunswick & 6th,40.726011729646245,-74.0503889322281,Brunswick & 6th,40.726011729646245,-74.0503889322281,41,2021-01-15,2021-01-15
5713,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Hamilton Park,40.727595965999996,-74.044247311,40,2021-01-15,2021-01-15
5714,Subscriber,1,Harborside,40.71925170000001,-74.034234,Newark Ave,40.72152515,-74.046304543,38,2021-01-15,2021-01-15
5715,Subscriber,2,Marin Light Rail,40.71458403535893,-74.04281705617905,Grove St PATH,40.71958611647166,-74.0431174635887,39,2021-01-15,2021-01-15
5716,Subscriber,1,Brunswick St,40.7241765,-74.05065640000001,Washington St,40.7242941,-74.0354826,50,2021-01-15,2021-01-15
5717,Subscriber,1,Christ Hospital,40.734785818,-74.050443636,Hamilton Park,40.727595965999996,-74.044247311,52,2021-01-15,2021-01-15
5718,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Harborside,40.71925170000001,-74.034234,52,2021-01-15,2021-01-15
5719,Subscriber,1,City Hall,40.717732500000004,-74.04384499999999,City Hall,40.717732500000004,-74.04384499999999,27,2021-01-15,2021-01-15
5720,Subscriber,1,Fairmount Ave,40.72572613742557,-74.07195925712584,JC Medical Center,40.71653978099194,-74.0496379137039,66,2021-01-15,2021-01-15
5722,Subscriber,2,Warren St,40.721123600000006,-74.03805095,JC Medical Center,40.71653978099194,-74.0496379137039,56,2021-01-15,2021-01-15
5724,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Astor Place,40.71928220070703,-74.07126188278198,60,2021-01-15,2021-01-15
5725,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Grove St PATH,40.71958611647166,-74.0431174635887,32,2021-01-15,2021-01-15
5726,Subscriber,2,Brunswick & 6th,40.726011729646245,-74.0503889322281,Grove St PATH,40.71958611647166,-74.0431174635887,43,2021-01-15,2021-01-15
5727,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Newport Pkwy,40.728744799999994,-74.03210820000001,28,2021-01-15,2021-01-15
5728,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Grand St,40.71517767732029,-74.03768330812454,24,2021-01-15,2021-01-15
5730,Subscriber,2,Columbus Drive,40.71835519823214,-74.03891444206238,Columbus Drive,40.71835519823214,-74.03891444206238,41,2021-01-15,2021-01-15
5731,Subscriber,1,Harborside,40.71925170000001,-74.034234,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,52,2021-01-15,2021-01-15
5732,Subscriber,1,Washington St,40.7242941,-74.0354826,Warren St,40.721123600000006,-74.03805095,33,2021-01-15,2021-01-15
5733,Subscriber,1,Washington St,40.7242941,-74.0354826,Hamilton Park,40.727595965999996,-74.044247311,22,2021-01-15,2021-01-15
5734,Subscriber,1,Jersey & 6th St,40.72528910781132,-74.04557168483734,Jersey & 6th St,40.72528910781132,-74.04557168483734,33,2021-01-15,2021-01-15
5735,Subscriber,1,Brunswick St,40.7241765,-74.05065640000001,Newport Pkwy,40.728744799999994,-74.03210820000001,38,2021-01-15,2021-01-15
5737,Subscriber,2,Sip Ave,40.73089709786179,-74.06391263008119,Lincoln Park,40.7246050998869,-74.07840594649316,27,2021-01-15,2021-01-15
5738,Subscriber,1,5 Corners Library,40.73496102000952,-74.05950307846071,Hamilton Park,40.727595965999996,-74.044247311,24,2021-01-15,2021-01-15
5739,Subscriber,2,Heights Elevator,40.748715945380226,-74.04044330120088,JC Medical Center,40.71653978099194,-74.0496379137039,31,2021-01-15,2021-01-15
5741,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Warren St,40.721123600000006,-74.03805095,31,2021-01-15,2021-01-15
5742,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Grove St PATH,40.71958611647166,-74.0431174635887,29,2021-01-15,2021-01-15
5743,Subscriber,1,Lafayette Park,40.71346382669195,-74.06285852193831,Liberty Light Rail,40.711242299999995,-74.0557013,41,2021-01-15,2021-01-15
5744,Subscriber,1,Grand St,40.71517767732029,-74.03768330812454,Washington St,40.7242941,-74.0354826,24,2021-01-15,2021-01-15
5745,Subscriber,2,Grand St,40.71517767732029,-74.03768330812454,JC Medical Center,40.71653978099194,-74.0496379137039,27,2021-01-15,2021-01-15
5746,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,JC Medical Center,40.71653978099194,-74.0496379137039,26,2021-01-15,2021-01-15
5747,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Liberty Light Rail,40.711242299999995,-74.0557013,28,2021-01-15,2021-01-15
5748,Subscriber,1,Manila & 1st,40.72165072487999,-74.04288411140442,Grand St,40.71517767732029,-74.03768330812454,52,2021-01-15,2021-01-15
5749,Subscriber,1,Hoboken Ave at Monmouth St,40.73520838045357,-74.04696375131606,Jersey & 3rd,40.723331586464354,-74.04595255851744,52,2021-01-15,2021-01-15
5750,Subscriber,2,Marin Light Rail,40.71458403535893,-74.04281705617905,Washington St,40.7242941,-74.0354826,35,2021-01-15,2021-01-15
5751,Subscriber,1,Grand St,40.71517767732029,-74.03768330812454,Liberty Light Rail,40.711242299999995,-74.0557013,63,2021-01-15,2021-01-15
5752,Subscriber,1,Grand St,40.71517767732029,-74.03768330812454,Liberty Light Rail,40.711242299999995,-74.0557013,64,2021-01-15,2021-01-15
5753,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Newport PATH,40.7272235,-74.03375890000001,35,2021-01-15,2021-01-15
5754,Subscriber,2,Astor Place,40.71928220070703,-74.07126188278198,Pershing Field,40.742677141,-74.051788633,67,2021-01-15,2021-01-15
5755,Subscriber,1,Grand St,40.71517767732029,-74.03768330812454,Warren St,40.721123600000006,-74.03805095,52,2021-01-15,2021-01-15
5756,Subscriber,1,Christ Hospital,40.734785818,-74.050443636,Pershing Field,40.742677141,-74.051788633,70,2021-01-15,2021-01-15
5757,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Washington St,40.7242941,-74.0354826,40,2021-01-15,2021-01-15
5758,Subscriber,1,Morris Canal,40.7124188237569,-74.03852552175522,Grove St PATH,40.71958611647166,-74.0431174635887,58,2021-01-15,2021-01-15
5759,Subscriber,2,Grove St PATH,40.71958611647166,-74.0431174635887,York St,40.71649,-74.04105,40,2021-01-15,2021-01-15
5760,Subscriber,1,Marin Light Rail,40.71458403535893,-74.04281705617905,Grove St PATH,40.71958611647166,-74.0431174635887,30,2021-01-15,2021-01-15
5761,Subscriber,1,Fairmount Ave,40.72572613742557,-74.07195925712584,Sip Ave,40.73089709786179,-74.06391263008119,32,2021-01-15,2021-01-15
5762,Subscriber,1,Fairmount Ave,40.72572613742557,-74.07195925712584,Sip Ave,40.73089709786179,-74.06391263008119,39,2021-01-15,2021-01-15
5763,Subscriber,1,Newark Ave,40.72152515,-74.046304543,City Hall,40.717732500000004,-74.04384499999999,35,2021-01-15,2021-01-15
5765,Subscriber,2,Jersey & 3rd,40.723331586464354,-74.04595255851744,Hamilton Park,40.727595965999996,-74.044247311,53,2021-01-15,2021-01-15
5766,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Marin Light Rail,40.71458403535893,-74.04281705617905,64,2021-01-15,2021-01-15
5767,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Marin Light Rail,40.71458403535893,-74.04281705617905,63,2021-01-15,2021-01-15
5769,Subscriber,1,Baldwin at Montgomery,40.7236589,-74.0641943,Grand St,40.71517767732029,-74.03768330812454,36,2021-01-15,2021-01-15
5770,Subscriber,1,Heights Elevator,40.748715945380226,-74.04044330120088,Riverview Park,40.7443187,-74.04399090000001,29,2021-01-15,2021-01-15
5771,Subscriber,1,Jackson Square,40.71113,-74.0789,Montgomery St,40.71942,-74.05099,30,2021-01-15,2021-01-15
5772,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,City Hall,40.717732500000004,-74.04384499999999,31,2021-01-15,2021-01-15
5774,Subscriber,2,Fairmount Ave,40.72572613742557,-74.07195925712584,Liberty Light Rail,40.711242299999995,-74.0557013,39,2021-01-15,2021-01-15
5775,Subscriber,1,Bergen Ave,40.72210378668603,-74.07145500183104,Grand St,40.71517767732029,-74.03768330812454,19,2021-01-15,2021-01-15
5776,Subscriber,1,Fairmount Ave,40.72572613742557,-74.07195925712584,Sip Ave,40.73089709786179,-74.06391263008119,33,2021-01-15,2021-01-15
5777,Subscriber,2,Hamilton Park,40.727595965999996,-74.044247311,Jersey & 3rd,40.723331586464354,-74.04595255851744,53,2021-01-15,2021-01-15
5778,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Baldwin at Montgomery,40.7236589,-74.0641943,54,2021-01-15,2021-01-15
5779,Subscriber,2,Brunswick & 6th,40.726011729646245,-74.0503889322281,Newport PATH,40.7272235,-74.03375890000001,47,2021-01-15,2021-01-15
5781,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Jersey & 6th St,40.72528910781132,-74.04557168483734,42,2021-01-15,2021-01-15
5782,Subscriber,2,Dey St,40.737711,-74.066921,Hamilton Park,40.727595965999996,-74.044247311,39,2021-01-15,2021-01-15
5783,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Fairmount Ave,40.72572613742557,-74.07195925712584,39,2021-01-15,2021-01-15
5784,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Montgomery St,40.71942,-74.05099,22,2021-01-15,2021-01-15
5785,Subscriber,1,Pershing Field,40.742677141,-74.051788633,Christ Hospital,40.734785818,-74.050443636,70,2021-01-15,2021-01-15
5787,Subscriber,1,Glenwood Ave,40.72755146730012,-74.07106071710588,Newport Pkwy,40.728744799999994,-74.03210820000001,61,2021-01-15,2021-01-15
5788,Customer,1,Baldwin at Montgomery,40.7236589,-74.0641943,Grand St,40.71517767732029,-74.03768330812454,30,2021-01-15,2021-01-15
5789,Subscriber,2,Grove St PATH,40.71958611647166,-74.0431174635887,Monmouth and 6th,40.72568548362901,-74.0487903356552,27,2021-01-15,2021-01-15
5790,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Monmouth and 6th,40.72568548362901,-74.0487903356552,29,2021-01-15,2021-01-15
5791,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Brunswick & 6th,40.726011729646245,-74.0503889322281,50,2021-01-15,2021-01-15
5792,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Hamilton Park,40.727595965999996,-74.044247311,51,2021-01-15,2021-01-15
5793,Customer,1,Sip Ave,40.73089709786179,-74.06391263008119,McGinley Square,40.7253399253558,-74.06762212514876,31,2021-01-15,2021-01-15
5795,Subscriber,1,Astor Place,40.71928220070703,-74.07126188278198,Sip Ave,40.73089709786179,-74.06391263008119,44,2021-01-15,2021-01-15
5796,Subscriber,2,Newark Ave,40.72152515,-74.046304543,Marin Light Rail,40.71458403535893,-74.04281705617905,35,2021-01-15,2021-01-15
5797,Subscriber,1,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,City Hall,40.717732500000004,-74.04384499999999,34,2021-01-15,2021-01-15
5798,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Jersey & 3rd,40.723331586464354,-74.04595255851744,34,2021-01-15,2021-01-15
5799,Subscriber,2,Pershing Field,40.742677141,-74.051788633,Astor Place,40.71928220070703,-74.07126188278198,67,2021-01-15,2021-01-15
5800,Customer,1,Sip Ave,40.73089709786179,-74.06391263008119,Baldwin at Montgomery,40.7236589,-74.0641943,29,2021-01-15,2021-01-15
5801,Subscriber,1,City Hall,40.717732500000004,-74.04384499999999,Grove St PATH,40.71958611647166,-74.0431174635887,34,2021-01-15,2021-01-15
5802,Subscriber,2,Grove St PATH,40.71958611647166,-74.0431174635887,Marin Light Rail,40.71458403535893,-74.04281705617905,30,2021-01-15,2021-01-15
5803,Customer,1,Grand St,40.71517767732029,-74.03768330812454,Montgomery St,40.71942,-74.05099,30,2021-01-15,2021-01-15
5804,Subscriber,2,Warren St,40.721123600000006,-74.03805095,Montgomery St,40.71942,-74.05099,33,2021-01-15,2021-01-15
5805,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Dixon Mills,40.72163014263835,-74.04996782541275,34,2021-01-15,2021-01-15
5806,Subscriber,2,Columbus Dr at Exchange Pl,40.71687,-74.03281,Harborside,40.71925170000001,-74.034234,29,2021-01-15,2021-01-15
5807,Customer,1,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Grove St PATH,40.71958611647166,-74.0431174635887,30,2021-01-15,2021-01-15
5808,Subscriber,1,Warren St,40.721123600000006,-74.03805095,Grand St,40.71517767732029,-74.03768330812454,54,2021-01-15,2021-01-15
5809,Subscriber,1,Dey St,40.737711,-74.066921,Journal Square,40.733670000000004,-74.0625,31,2021-01-15,2021-01-15
5810,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Grove St PATH,40.71958611647166,-74.0431174635887,56,2021-01-15,2021-01-15
5811,Subscriber,1,Pershing Field,40.742677141,-74.051788633,Union St,40.71821129999999,-74.08363940000001,34,2021-01-15,2021-01-15
5812,Subscriber,2,Harborside,40.71925170000001,-74.034234,Marin Light Rail,40.71458403535893,-74.04281705617905,30,2021-01-15,2021-01-15
5813,Subscriber,1,Marin Light Rail,40.71458403535893,-74.04281705617905,Newport PATH,40.7272235,-74.03375890000001,32,2021-01-15,2021-01-15
5814,Subscriber,1,City Hall,40.717732500000004,-74.04384499999999,Columbus Drive,40.71835519823214,-74.03891444206238,41,2021-01-15,2021-01-15
5815,Subscriber,1,Jersey & 3rd,40.723331586464354,-74.04595255851744,Warren St,40.721123600000006,-74.03805095,34,2021-01-15,2021-01-15
5816,Subscriber,1,Newport PATH,40.7272235,-74.03375890000001,Newport Pkwy,40.728744799999994,-74.03210820000001,26,2021-01-15,2021-01-15
5817,Subscriber,2,Newport PATH,40.7272235,-74.03375890000001,Hamilton Park,40.727595965999996,-74.044247311,43,2021-01-15,2021-01-15
5818,Subscriber,1,Columbus Drive,40.71835519823214,-74.03891444206238,Paulus Hook,40.7141454,-74.0335519,41,2021-01-15,2021-01-15
5820,Subscriber,1,Newark Ave,40.72152515,-74.046304543,Brunswick St,40.7241765,-74.05065640000001,25,2021-01-15,2021-01-15
5821,Subscriber,1,Morris Canal,40.7124188237569,-74.03852552175522,Morris Canal,40.7124188237569,-74.03852552175522,52,2021-01-15,2021-01-15
5822,Subscriber,2,Grove St PATH,40.71958611647166,-74.0431174635887,Baldwin at Montgomery,40.7236589,-74.0641943,35,2021-01-15,2021-01-15
5825,Subscriber,1,Washington St,40.7242941,-74.0354826,Montgomery St,40.71942,-74.05099,28,2021-01-15,2021-01-15
5826,Subscriber,1,Washington St,40.7242941,-74.0354826,Montgomery St,40.71942,-74.05099,32,2021-01-15,2021-01-15
5827,Subscriber,1,Marin Light Rail,40.71458403535893,-74.04281705617905,Newport Pkwy,40.728744799999994,-74.03210820000001,27,2021-01-15,2021-01-15
5828,Subscriber,2,Essex Light Rail,40.712774200000005,-74.03648570000001,Columbus Drive,40.71835519823214,-74.03891444206238,32,2021-01-15,2021-01-15
5829,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Baldwin at Montgomery,40.7236589,-74.0641943,32,2021-01-15,2021-01-15
5830,Customer,1,Bergen Ave,40.72210378668603,-74.07145500183104,Bergen Ave,40.72210378668603,-74.07145500183104,30,2021-01-15,2021-01-15
5831,Customer,2,Grove St PATH,40.71958611647166,-74.0431174635887,Hamilton Park,40.727595965999996,-74.044247311,23,2021-01-15,2021-01-15
5832,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Brunswick & 6th,40.726011729646245,-74.0503889322281,34,2021-01-15,2021-01-15
5834,Customer,1,Grove St PATH,40.71958611647166,-74.0431174635887,Hamilton Park,40.727595965999996,-74.044247311,25,2021-01-15,2021-01-15
5835,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Columbus Drive,40.71835519823214,-74.03891444206238,40,2021-01-15,2021-01-15
5836,Customer,1,Newark Ave,40.72152515,-74.046304543,Newport Pkwy,40.728744799999994,-74.03210820000001,30,2021-01-15,2021-01-15
5837,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Manila & 1st,40.72165072487999,-74.04288411140442,33,2021-01-15,2021-01-15
5838,Subscriber,2,Montgomery St,40.71942,-74.05099,Warren St,40.721123600000006,-74.03805095,33,2021-01-15,2021-01-15
5839,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,Dixon Mills,40.72163014263835,-74.04996782541275,33,2021-01-15,2021-01-15
5840,Subscriber,1,Warren St,40.721123600000006,-74.03805095,Newport Pkwy,40.728744799999994,-74.03210820000001,34,2021-01-15,2021-01-15
5841,Subscriber,1,Brunswick St,40.7241765,-74.05065640000001,Hamilton Park,40.727595965999996,-74.044247311,46,2021-01-15,2021-01-15
5842,Subscriber,1,Manila & 1st,40.72165072487999,-74.04288411140442,Newport Pkwy,40.728744799999994,-74.03210820000001,69,2021-01-15,2021-01-15
5843,Subscriber,1,Heights Elevator,40.748715945380226,-74.04044330120088,Pershing Field,40.742677141,-74.051788633,41,2021-01-15,2021-01-15
5844,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,City Hall,40.717732500000004,-74.04384499999999,39,2021-01-15,2021-01-15
5845,Subscriber,1,Warren St,40.721123600000006,-74.03805095,Newport PATH,40.7272235,-74.03375890000001,33,2021-01-15,2021-01-15
5846,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Dixon Mills,40.72163014263835,-74.04996782541275,24,2021-01-15,2021-01-15
5847,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Fairmount Ave,40.72572613742557,-74.07195925712584,33,2021-01-15,2021-01-15
5848,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Fairmount Ave,40.72572613742557,-74.07195925712584,32,2021-01-15,2021-01-15
5849,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,Columbus Dr at Exchange Pl,40.71687,-74.03281,28,2021-01-15,2021-01-15
5850,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Columbus Dr at Exchange Pl,40.71687,-74.03281,35,2021-01-15,2021-01-15
5851,Subscriber,2,Essex Light Rail,40.712774200000005,-74.03648570000001,Columbus Dr at Exchange Pl,40.71687,-74.03281,29,2021-01-15,2021-01-15
5852,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Glenwood Ave,40.72755146730012,-74.07106071710588,61,2021-01-15,2021-01-15
5853,Customer,1,Newport PATH,40.7272235,-74.03375890000001,Oakland Ave,40.7376037,-74.05247829999999,24,2021-01-15,2021-01-15
5854,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Lafayette Park,40.71346382669195,-74.06285852193831,41,2021-01-15,2021-01-15
5855,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Hamilton Park,40.727595965999996,-74.044247311,56,2021-01-15,2021-01-15
5856,Subscriber,1,Warren St,40.721123600000006,-74.03805095,Marin Light Rail,40.71458403535893,-74.04281705617905,41,2021-01-15,2021-01-15
5857,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Newport Pkwy,40.728744799999994,-74.03210820000001,36,2021-01-15,2021-01-15
5859,Subscriber,1,Jersey & 3rd,40.723331586464354,-74.04595255851744,Hamilton Park,40.727595965999996,-74.044247311,30,2021-01-15,2021-01-15
5860,Subscriber,2,Columbus Dr at Exchange Pl,40.71687,-74.03281,Harborside,40.71925170000001,-74.034234,25,2021-01-15,2021-01-15
5862,Subscriber,1,City Hall,40.717732500000004,-74.04384499999999,Warren St,40.721123600000006,-74.03805095,37,2021-01-15,2021-01-15
5863,Subscriber,1,Dixon Mills,40.72163014263835,-74.04996782541275,JC Medical Center,40.71653978099194,-74.0496379137039,33,2021-01-15,2021-01-15
5864,Subscriber,2,Brunswick St,40.7241765,-74.05065640000001,Pershing Field,40.742677141,-74.051788633,33,2021-01-15,2021-01-15
5865,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Newport PATH,40.7272235,-74.03375890000001,29,2021-01-15,2021-01-15
5866,Subscriber,2,McGinley Square,40.7253399253558,-74.06762212514876,Sip Ave,40.73089709786179,-74.06391263008119,24,2021-01-15,2021-01-15
5868,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,McGinley Square,40.7253399253558,-74.06762212514876,35,2021-01-15,2021-01-15
5869,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Newark Ave,40.72152515,-74.046304543,44,2021-01-15,2021-01-15
5871,Subscriber,1,Astor Place,40.71928220070703,-74.07126188278198,Sip Ave,40.73089709786179,-74.06391263008119,27,2021-01-15,2021-01-15
5872,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,Marin Light Rail,40.71458403535893,-74.04281705617905,30,2021-01-15,2021-01-15
5873,Subscriber,2,Union St,40.71821129999999,-74.08363940000001,City Hall,40.717732500000004,-74.04384499999999,33,2021-01-15,2021-01-15
5874,Subscriber,1,Pershing Field,40.742677141,-74.051788633,Heights Elevator,40.748715945380226,-74.04044330120088,41,2021-01-15,2021-01-15
5875,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,McGinley Square,40.7253399253558,-74.06762212514876,40,2021-01-15,2021-01-15
5876,Subscriber,1,Monmouth and 6th,40.72568548362901,-74.0487903356552,Grove St PATH,40.71958611647166,-74.0431174635887,58,2021-01-15,2021-01-15
5877,Subscriber,1,Washington St,40.7242941,-74.0354826,Newport PATH,40.7272235,-74.03375890000001,44,2021-01-15,2021-01-15
5878,Subscriber,1,Manila & 1st,40.72165072487999,-74.04288411140442,Monmouth and 6th,40.72568548362901,-74.0487903356552,27,2021-01-15,2021-01-15
5879,Subscriber,1,Manila & 1st,40.72165072487999,-74.04288411140442,Monmouth and 6th,40.72568548362901,-74.0487903356552,27,2021-01-15,2021-01-15
5880,Subscriber,1,Essex Light Rail,40.712774200000005,-74.03648570000001,Grove St PATH,40.71958611647166,-74.0431174635887,42,2021-01-15,2021-01-15
5881,Subscriber,1,Hamilton Park,40.727595965999996,-74.044247311,Brunswick St,40.7241765,-74.05065640000001,46,2021-01-15,2021-01-15
5882,Subscriber,1,Liberty Light Rail,40.711242299999995,-74.0557013,Grove St PATH,40.71958611647166,-74.0431174635887,28,2021-01-15,2021-01-15
5883,Subscriber,1,Washington St,40.7242941,-74.0354826,Hamilton Park,40.727595965999996,-74.044247311,35,2021-01-15,2021-01-15
5884,Subscriber,1,Newport Pkwy,40.728744799999994,-74.03210820000001,Montgomery St,40.71942,-74.05099,28,2021-01-15,2021-01-15
5885,Subscriber,1,Columbus Dr at Exchange Pl,40.71687,-74.03281,Grand St,40.71517767732029,-74.03768330812454,57,2021-01-15,2021-01-15
5886,Customer,1,Journal Square,40.733670000000004,-74.0625,Montgomery St,40.71942,-74.05099,31,2021-01-15,2021-01-15
5887,Subscriber,1,Sip Ave,40.73089709786179,-74.06391263008119,Sip Ave,40.73089709786179,-74.06391263008119,51,2021-01-15,2021-01-15
5889,Subscriber,1,5 Corners Library,40.73496102000952,-74.05950307846071,Hilltop,40.7311689,-74.0575736,42,2021-01-15,2021-01-15
5890,Subscriber,1,Paulus Hook,40.7141454,-74.0335519,Montgomery St,40.71942,-74.05099,41,2021-01-15,2021-01-15
5891,Subscriber,1,Columbus Dr at Exchange Pl,40.71687,-74.03281,Harborside,40.71925170000001,-74.034234,57,2021-01-15,2021-01-15
5893,Subscriber,1,Montgomery St,40.71942,-74.05099,Grove St PATH,40.71958611647166,-74.0431174635887,33,2021-01-15,2021-01-15
5895,Subscriber,1,JC Medical Center,40.71653978099194,-74.0496379137039,JC Medical Center,40.71653978099194,-74.0496379137039,33,2021-01-15,2021-01-15
5896,Subscriber,1,Grove St PATH,40.71958611647166,-74.0431174635887,Jersey & 6th St,40.72528910781132,-74.04557168483734,22,2021-01-15,2021-01-15
